psraid,sample,form,int_date,lang,state,cregion,density,usr,pial1a,pial1b,pial2a,pial2b,pial2c,pial2d,pial2e,pial3a,pial3b,pial3c,pial3d,pial4a,pial4b,pial4c,pial5,relig,chr,born,attend,ql1,ql1a,qc1,hh1,employ,par,sex,age,educ2,hisp,race,inc,income,reg,party,partyln,ideo,raceos,pial5os,religos,zipcode,weight,standwt
200617,2,1,21514,1,48,3,3,S,2, ,2,4,3,1,4,2,2,2,2,2,1,1,4,1, ,1,4, , ,1,2,3,2,1,50,4,2,1,5,2,1,3,1,2, , , ,77573,3.53333333333333,1.08267009509816
200622,2,1,21514,1,19,2,1,R,2, ,2,2,3,8,2,2,2,2,2,2,2,2,98,1, ,2,2, , ,2,2,1,2,2,49,4,2,1,5,2,3,2, ,3, , , ,50006,5.43333333333333,1.66486061793396
200625,2,1,21514,1,48,3,1,R,2, ,1,1,4,4,3,2,8,2,1,2,2,2,98,6, , ,2, , ,1,4,1,2,1,28,3,2,2,7,4,3,3,9,3, , , ,77962,4.3,1.31758907799682
200636,2,2,21514,2,48,3,3,U, ,2,4,2,2,3,2,2,2,1,3,2,2,2,98,2, ,2,3, , ,2,2,3,1,2,25,6,1,1,3,1,1,3,2,3, , , ,78520,6.96666666666667,2.13469858373128
200637,2,1,21514,1,47,3,4,U,1, ,3,4,4,4,2,2,2,2,2,2,2,2,98,1, ,2,4, , ,1,2,3,2,2,53,3,2,1,2,1,1,1, ,3, , , ,38118,5.3,1.62400514264724
200640,2,2,21514,1,48,3,1,R, ,2,3,2,4,3,3,2,1,2,2,2,2,2,98,1, ,2,3, , ,1,2,1,1,2,52,6,2,1,7,4,1,2, ,3, , , ,76401,2.66666666666667,.81710950573446
200641,2,2,21514,1,17,2,3,U, ,2,4,2,4,1,4,2,2,1,2,2,1,2,98,9, , ,4, , ,1,6,2,2,1,19,4,2,1,99,9,1,3,2,3, , , ,60586,3.9,1.19502265213665
200646,2,2,21514,1,5,3,1,S, ,2,1,1,2,2,2,2,2,2,2,2,2,2,98,2, ,1,2, , ,2,3,1,2,2,21,3,2,1,2,1,1,1, ,2, , , ,72023,6,1.83849638790253
200648,2,1,21514,1,6,4,5,S,8, ,1,2,2,3,2,2,2,2,2,2,1,2,7,1, ,1,2, , ,1,6,1,2,2,48,4,1,1,6,3,3,1, ,2, , , ,92886,3.56666666666667,1.09288396391984
200649,2,1,21514,2,22,3,1,S,2, ,2,2,2,2,2,2,2,2,2,2,2,2,98,2, ,1,2, , ,2,2,3,1,2,34,3,1,1,1,1,3,3,9,3, , , ,70345,5.03333333333333,1.54229419207379
200659,2,1,21614,2,36,1,5,U,1, ,3,2,2,8,8,1,2,1,1,2,1,2,2,13, ,2,4, , ,2,3,3,1,1,46,2,1,4,1,1,3,3,2,3, , , ,99999,5.36666666666667,1.6444328802906
200670,2,1,21614,1,48,3,3,U,1, ,2,3,4,4,4,2,2,2,2,2,2,2,98,1, ,1,3, , ,1,2,1,2,2,22,3,2,2,1,1,2,9,9,2, , , ,77053,3.93333333333333,1.20523652095833
200676,2,2,21614,1,20,2,4,S, ,2,2,2,3,3,2,1,1,1,1,2,1,1,97,12, , ,4, , ,1,3,1,1,1,48,3,2,1,5,2,1,2, ,3, , , ,66215,4.66666666666667,1.4299416350353
200677,2,2,21614,1,21,3,2,S, ,8,4,2,2,3,3,2,2,1,2,2,1,2,3,1, ,1,1, , ,2,3,2,2,1,19,4,2,1,7,4,1,1, ,1, , , ,42366,4.93333333333333,1.51165258560875
200683,2,2,21614,1,42,1,3,S, ,2,4,2,4,3,4,2,2,1,2,2,1,2,97,1, ,1,1, , ,2,5,1,2,1,50,3,2,1,5,2,1,1, ,1, , , ,16428,6.8,2.08362923962287
200684,2,1,21614,1,17,2,1,R,2, ,2,5,2,5,2,1,2,2,2,2,2,2,97,13, ,2,2, , ,2,3,2,1,2,99,1,2,1,1,1,1,3,9,4, , , ,61350,5.63333333333333,1.72614383086405
200686,2,1,21614,1,12,3,4,S,8, ,2,2,3,3,3,2,1,1,2,2,1,2,3,12, , ,3, , ,2,4,1,2,2,21,6,2,2,7,4,1,3,2,4, , , ,33056,6.86666666666667,2.10405697726623
200688,2,2,21614,1,12,3,2,S, ,1,4,1,4,4,5,2,2,2,2,2,1,2,97,1, ,1,3, , ,2,1,3,2,1,59,5,2,1,2,1,1,1, ,4, , , ,33952,3.36666666666667,1.03160075098976
200708,2,2,21614,1,51,3,3,S, ,2,3,2,3,3,3,1,2,2,2,1,1,2,98,1, ,2,4, , ,1,2,3,2,1,63,6,2,1,7,4,1,1, ,2, , , ,23114,1.56666666666667,.480051834618995
200713,2,2,21614,1,5,3,3,S, ,2,3,2,3,4,3,3,3,3,2,1,1,2,2,1, ,1,2, , ,2,2,3,1,1,49,4,2,2,3,1,3,2, ,3, , , ,72117,5.46666666666667,1.67507448675564
200724,2,2,21614,1,36,1,3,U, ,8,4,1,2,1,3,2,2,2,2,2,2,2,7,10, , ,6, , ,2,4,1,2,1,19,3,2,1,99,4,3,3,9,3, , , ,14227,4.33333333333333,1.3278029468185
200728,2,1,21614,1,39,2,4,S,2, ,2,2,2,3,2,1,3,1,3,2,2,1,1,1, ,1,1, , ,2,2,1,1,1,45,3,2,2,2,1,1,1, ,2, , , ,99999,5.76666666666667,1.76699930615077
200730,2,2,21614,1,34,1,4,S, ,2,3,2,3,3,3,2,1,2,1,2,2,2,2,1, ,2,2, , ,2,1,1,2,1,39,8,2,2,8,4,1,4,9,4, , , ,07950,3.83333333333333,1.17459491449329
200731,2,1,21614,1,25,1,4,S,1, ,1,1,3,4,4,1,2,2,2,2,2,2,5,2, ,2,2, , ,2,3,2,2,2,19,4,2,1,99,4,3,4,9,3, , , ,99999,6.93333333333333,2.1244847149096
200732,2,2,21614,1,36,1,5,U, ,2,4,2,3,3,3,2,2,2,2,2,1,2,7,1, ,2,6, , ,2,1,1,2,2,31,8,2,1,7,4,3,2, ,4, , , ,11217,7.46666666666667,2.28790661605649
200733,2,2,21614,1,37,3,4,U, ,2,3,2,4,4,4,2,2,2,2,1,1,2,7,1, ,2,2, , ,2,1,1,2,1,41,6,2,1,6,3,1,1, ,2, , , ,27617,4.86666666666667,1.49122484796539
200735,2,1,21614,1,27,2,3,S,1, ,2,1,2,2,1,1,2,1,2,2,2,2,4,2, ,2,4, , ,2,2,1,1,1,25,3,1,4,3,1,2,2, ,4, , , ,55076,5.13333333333333,1.57293579853884
200740,2,2,21614,1,26,2,5,S, ,2,1,1,3,4,4,1,1,2,8,2,1,2,98,1, ,1,4, , ,2,2,3,2,1,70,3,2,2,2,1,1,3,2,3, , , ,48174,4.73333333333333,1.45036937267867
200741,2,2,21614,1,45,3,3,S, ,2,4,2,3,4,2,2,3,2,2,2,1,2,98,1, ,1,1, , ,2,2,2,2,2,66,3,2,1,8,4,1,4,2,3, , , ,29170,5,1.53208032325211
200743,2,1,21614,1,20,2,3,S,9, ,4,2,2,4,8,3,2,1,2,1,1,1,7,1, ,1,3, , ,1,2,3,2,1,78,7,2,1,7,4,1,1, ,1, , , ,67230,1.43333333333333,.439196359332272
200747,2,1,21614,1,46,2,1,U,2, ,2,2,4,4,3,2,2,2,2,2,2,2,97,1, ,2,2, , ,2,2,1,2,2,40,6,2,5,6,3,1,3,9,2, , , ,57719,6,1.83849638790253
200752,2,1,21614,1,34,1,4,S,1, ,4,2,3,3,4,2,2,2,1,2,1,2,6,10, , ,5, , ,1,2,1,1,1,42,7,2,1,7,4,1,1, ,3, , , ,08087,2.46666666666667,.755826292804375
200754,2,1,21614,1,51,3,4,S,1, ,4,2,3,2,4,3,1,3,2,2,2,2,2,1, ,1,3, , ,2,2,2,1,1,51,3,2,2,6,3,3,2, ,4, , , ,23150,6.43333333333333,1.97127668258438
200759,2,1,21614,1,48,3,1,R,8, ,4,8,8,4,5,2,2,2,2,2,2,2,5,1, ,8,8, , ,2,1,2,1,2,46,6,1,2,1,1,1,2, ,3, , , ,75670,3.23333333333333,.990745275703033
200761,2,1,21614,1,29,2,1,R,2, ,2,2,2,3,2,2,2,2,2,2,1,2,6,1, ,2,3, , ,1,2,1,2,1,43,3,2,2,6,3,1,1, ,2, , , ,65340,3.86666666666667,1.18480878331497
200779,2,2,21614,1,12,3,4,U, ,1,2,3,2,3,2,1,2,1,2,2,2,1,98,99,9, ,9, , ,1,3,3,2,2,99,6,2,9,99,9,1,9,9,9, , , ,99999,3,.919248193951267
200782,2,2,21614,1,26,2,1,R, ,2,3,1,2,2,2,2,2,1,2,2,1,1,7,1, ,1,4, , ,2,1,1,2,1,28,6,2,1,3,1,1,1, ,3, , , ,49945,5.93333333333333,1.81806865025917
200786,2,2,21614,1,42,1,2,S, ,2,4,2,2,4,4,2,2,1,2,2,2,2,98,2, ,1,2, , ,1,1,3,2,1,74,3,2,1,2,1,1,3,2,2, , , ,15714,1.36666666666667,.418768621688911
200789,2,2,21614,1,34,1,4,S, ,2,2,2,3,3,3,1,2,2,2,2,1,1,6,1, ,2,2, , ,1,3,1,1,1,50,3,2,1,8,4,1,3,1,3, , , ,07735,4.53333333333333,1.38908615974858
200790,2,2,21614,1,51,3,4,U, ,1,2,2,4,4,4,2,2,2,2,2,2,2,98,12, , ,6, , ,1,2,1,1,1,24,6,2,1,6,3,1,3,1,4, , , ,23464,2.7,.827323374556141
200791,2,1,21614,1,25,1,5,U,1, ,2,2,3,3,3,1,8,8,2,1,1,2,98,2, ,2,3, , ,1,2,1,2,2,31,6,2,3,8,4,1,3,2,4, , , ,02131,4.66666666666667,1.4299416350353
200792,2,1,21614,1,13,3,3,S,2, ,4,4,4,4,4,2,2,2,2,2,2,2,98,1, ,2,4, , ,2,1,1,2,1,24,2,2,2,99,1,3,3,2,9, , , ,30906,4.46666666666667,1.36865842210522
200800,2,2,21614,2,13,3,5,S, ,2,2,2,4,4,1,1,1,8,1,2,2,1,98,2, ,2,2, , ,2,2,3,1,2,29,2,1,2,2,1,3,3,9,2, , , ,30329,7.06666666666667,2.16534019019632
200807,2,1,21614,1,45,3,3,S,1, ,4,2,4,3,3,2,2,1,2,1,1,2,1,5, , ,4, , ,1,2,1,2,1,74,6,2,1,9,4,1,1, ,3, , , ,29466,1.56666666666667,.480051834618995
200814,2,2,21614,1,24,3,4,S, ,2,2,3,3,3,2,2,1,1,1,2,2,1,98,13, ,1,3, , ,1,1,1,2,1,33,6,2,2,3,1,1,3,9,3, , , ,21208,2.43333333333333,.745612423982695
200815,2,2,21614,2,48,3,2,S, ,2,3,2,2,4,3,1,2,1,1,2,2,2,97,2, ,2,2, , ,2,2,3,1,2,25,1,1,1,3,1,3,3,2,4, , , ,75757,5.2,1.5933635361822
200817,2,2,21614,1,36,1,2,R, ,8,4,4,8,4,4,2,2,2,2,2,2,2,98,1, ,2,2, , ,2,1,1,2,2,68,9,2,4,99,1,1,9,9,9, , , ,99999,2.96666666666667,.909034325129587
200820,2,2,21614,1,25,1,4,U, ,2,4,5,4,4,4,3,2,1,2,2,1,1,2,9, , ,6, , ,2,1,1,2,2,29,8,2,1,7,4,3,9,2,5, , , ,02139,7.46666666666667,2.28790661605649
200822,2,1,21614,1,51,3,4,U,2, ,3,3,3,3,3,2,2,1,1,1,2,2,7,1, ,2,5, , ,1,2,1,2,2,36,7,2,1,6,3,1,1, ,2, , , ,23455,5.36666666666667,1.6444328802906
200830,2,1,21614,1,18,2,1,R,8, ,1,5,2,4,3,1,8,2,1,2,2,2,97,12, , ,6, , ,2,2,3,1,2,31,2,2,1,99,9,3,4,9,8, , , ,47371,6.43333333333333,1.97127668258438
200831,2,1,21614,1,53,4,4,U,1, ,4,4,3,4,4,8,3,1,3,8,8,1,98,1, ,1,1, , ,2,1,1,2,1,36,8,2,1,4,2,1,1, ,2, , , ,98105,4,1.22566425860169
200838,2,1,21614,1,51,3,4,S,1, ,3,2,3,3,4,1,2,2,2,2,1,2,97,1, ,2,3, , ,2,2,1,2,1,99,6,2,1,9,4,1,3,1,3, , , ,99999,2.46666666666667,.755826292804375
200840,2,2,21614,1,51,3,2,S, ,2,2,2,2,4,2,1,2,1,1,2,2,2,98,12, , ,6, , ,2,3,3,1,2,21,3,2,2,99,9,1,3,2,2, , , ,32075,5.56666666666667,1.70571609322068
200842,2,2,21614,1,54,3,2,R, ,2,4,2,4,4,4,2,3,1,2,2,2,2,98,2, ,2,4, , ,2,1,1,2,1,38,6,2,1,8,4,1,3,1,2, , , ,26301,4.4,1.34823068446186
200847,2,1,21614,1,13,3,3,U,1, ,3,2,3,3,2,2,2,1,2,2,2,1,5,1, ,2,3, , ,2,2,3,2,2,65,8,2,1,8,4,1,1, ,2, , , ,31419,2.86666666666667,.878392718664544
200855,2,1,21614,1,37,3,4,S,8, ,5,1,3,3,2,1,1,1,2,2,2,1,98,99,1,9,9, , ,1,3,1,2,1,55,3,2,1,99,4,1,3,9,9, , , ,28411,3.46666666666667,1.0622423574548
200861,2,1,21614,1,18,2,2,R,1, ,2,2,3,3,2,2,2,2,1,2,2,2,2,1, ,1,2, , ,1,2,3,2,1,67,3,2,1,2,1,1,1, ,2, , , ,47345,2.26666666666667,.694543079874291
200864,2,1,21614,1,34,1,5,S,2, ,3,3,4,4,2,2,2,2,3,2,1,2,99,1, ,2,2, , ,1,2,1,2,2,99,6,2,1,9,4,1,2, ,4, , , ,07040,2.56666666666667,.786467899269418
200866,2,1,21614,1,26,2,2,R,2, ,4,2,8,2,8,2,2,2,2,2,2,2,7,13, ,8,3, , ,2,4,2,2,1,21,3,2,1,99,9,3,4,9,9, , , ,48640,3.7,1.13373943920656
200870,2,1,21614,1,12,3,4,U,1, ,2,1,1,5,1,1,1,1,1,2,2,1,7,2, ,9,9, , ,9,9,3,9,1,99,9,9,9,99,9,3,9,9,9, , , ,99999,7,2.14491245255296
200872,2,2,21614,1,34,1,3,S, ,2,3,1,2,4,2,1,1,1,2,8,1,1,4,5, , ,2, , ,1,3,3,1,1,55,8,2,1,7,4,1,1, ,3, , , ,08225,1.73333333333333,.531121178727399
200881,2,1,21614,1,50,1,1,R,1, ,4,1,2,4,2,3,2,8,8,2,1,1,98,1, ,2,2, , ,2,1,1,2,1,62,8,2,1,5,2,1,3,1,3, , , ,05701,1.9,.582190522835803
200883,2,2,21614,1,13,3,4,S, ,2,4,2,3,2,8,2,2,1,1,2,2,2,1,7, , ,5, , ,1,2,3,2,2,57,8,2,9,99,1,1,9,9,3, , , ,30022,2.4,.735398555161014
200889,2,2,21614,1,34,1,5,S, ,2,2,2,2,3,3,3,1,3,3,1,1,8,98,1, ,1,4, , ,9,1,1,2,1,38,4,2,1,5,2,1,3,1,3, , , ,07202,7.46666666666667,2.28790661605649
200892,2,2,21614,1,51,3,5,U, ,1,2,3,4,4,4,1,2,2,2,1,2,2,98,1, ,1,4, , ,1,3,1,2,1,58,4,2,1,8,4,1,1, ,2, , , ,24015,3.33333333333333,1.02138688216807
200905,2,2,21614,1,45,3,2,S, ,1,1,2,3,4,3,3,3,2,3,2,1,1,4,1, ,1,2, , ,2,4,1,1,1,48,8,2,2,7,4,1,2, ,4, , , ,29579,3.03333333333333,.929462062772948
200908,2,1,21614,2,12,3,3,U,2, ,1,1,4,4,3,2,2,2,2,2,2,2,97,2, ,1,2, , ,2,2,3,2,1,63,1,1,1,1,1,1,2, ,2, , , ,32901,3.63333333333333,1.1133117015632
200914,2,2,21614,1,12,3,4,U, ,2,2,2,4,4,4,2,2,2,2,1,1,1,7,1, ,1,3, , ,1,9,1,1,1,32,6,2,2,8,4,1,2, ,4, , , ,32209,3.96666666666667,1.21545038978001
200929,2,2,21614,1,54,3,2,S, ,2,4,4,2,4,4,2,2,2,2,1,1,2,98,11,2, ,5, , ,2,2,2,2,2,22,4,2,4,2,1,3,4,9,8, , ,WICCAN,25414,5.9,1.80785478143749
200933,2,2,21614,1,54,3,1,R, ,1,5,4,3,4,2,2,2,2,2,2,1,2,98,1, ,1,1, , ,1,1,2,2,2,43,4,2,1,3,1,1,1, ,8, , , ,25692,3.86666666666667,1.18480878331497
200943,2,1,21614,1,16,4,1,R,1, ,2,3,3,3,3,1,1,1,1,1,1,2,98,1, ,1,3, , ,2,2,3,1,1,41,4,1,4,2,1,1,1, ,4, , , ,83647,3.7,1.13373943920656
200961,2,1,21614,1,37,3,4,S,1, ,4,3,3,4,3,2,8,3,3,2,1,2,4,9, , ,6, , ,1,2,1,1,2,45,6,2,1,8,4,1,3,2,4, , , ,28227,3.03333333333333,.929462062772948
200962,2,1,21614,1,37,3,2,S,1, ,5,2,4,2,4,1,3,2,2,2,1,2,98,12, , ,5, , ,2,2,2,2,1,23,3,2,1,1,1,3,4,9,2, , , ,27856,4.13333333333333,1.26651973388841
200966,2,2,21614,1,51,3,4,U, ,1,2,2,3,4,3,2,2,2,2,2,2,2,7,1, ,1,2, , ,2,2,1,2,2,50,5,2,1,7,4,1,1, ,3, , , ,24502,6.86666666666667,2.10405697726623
200976,2,1,21614,1,37,3,3,S,2, ,2,1,3,3,3,2,2,1,2,2,2,2,5,13, ,1,1, , ,1,3,1,1,2,45,4,2,1,99,9,1,1, ,2, , , ,27023,5.5,1.68528835557732
200977,2,2,21614,1,4,4,3,U, ,8,3,5,5,8,8,2,2,8,2,2,2,2,97,12, , ,6, , ,1,2,1,2,1,58,2,2,1,99,9,1,4,9,9, , , ,99999,2.46666666666667,.755826292804375
200979,2,1,21614,1,19,2,1,R,2, ,1,2,2,2,1,2,2,2,2,2,2,2,98,1, ,1,3, , ,2,1,1,2,1,30,5,2,1,6,3,1,3,9,3, , , ,50668,7.03333333333333,2.15512632137464
200980,2,2,21614,1,6,4,5,U, ,2,2,2,2,2,1,2,2,2,1,2,2,1,7,2, ,2,4, , ,1,2,3,2,1,51,9,9,9,99,9,1,9,9,9, , , ,99999,4.2,1.28694747153177
200983,2,1,21614,1,53,4,3,U,1, ,2,2,2,4,1,2,2,1,2,2,2,2,2,2, ,2,3, , ,2,2,3,2,1,33,3,1,2,4,2,3,4,9,2, , , ,98682,4.7,1.44015550385699
200984,2,1,21614,1,28,3,1,R,1, ,2,2,3,4,3,3,9,1,2,2,2,2,98,1, ,1,2, , ,1,2,1,1,1,41,3,2,2,3,1,1,2, ,8, , , ,39601,4.3,1.31758907799682
200985,2,2,21614,1,4,4,3,U, ,2,1,2,4,4,3,1,2,2,2,2,1,2,5,11,2, ,6, , ,2,2,3,2,2,33,5,2,1,5,2,1,2, ,5, , ,PAGAN,85009,7.46666666666667,2.28790661605649
200987,2,2,21714,1,39,2,5,U, ,2,2,2,3,3,2,2,2,2,2,2,2,2,7,1, ,1,3, , ,1,2,1,1,1,27,3,2,1,7,4,1,2, ,2, , , ,42213,4.8,1.47079711032203
200988,2,2,21714,1,45,3,3,S, ,1,3,2,3,3,2,2,2,1,2,2,1,2,7,1, ,1,2, , ,1,2,1,1,1,27,5,2,1,6,3,1,3,1,3, , , ,29687,5.66666666666667,1.73635769968573
200997,2,2,21714,1,54,3,2,R, ,1,2,2,3,4,3,2,2,2,2,2,1,2,98,1, ,1,2, , ,1,2,1,2,1,59,3,2,1,8,4,1,1, ,2, , , ,26408,2.5,.766040161626056
201015,2,1,21714,1,36,1,5,U,1, ,2,1,3,2,2,1,2,2,2,1,1,1,98,2, ,1,1, , ,1,4,9,2,1,71,8,2,1,99,9,1,3,1,3, , , ,11362,1.93333333333333,.592404391657483
201022,2,1,21714,1,9,1,4,U,1, ,2,1,3,2,3,1,2,1,2,2,2,1,5,7, , ,5, , ,1,2,3,2,2,67,8,2,3,8,4,1,2, ,4, , , ,06780,1.1,.337057671115465
201023,2,2,21714,1,26,2,4,S, ,2,3,2,2,3,3,2,1,1,1,1,1,2,7,2, ,2,2, , ,2,1,1,1,1,50,6,2,1,7,4,1,1, ,2, , , ,48462,3.33333333333333,1.02138688216807
201024,2,2,21714,1,45,3,3,S, ,2,1,2,3,4,4,2,2,1,2,2,2,2,2,1, ,1,4, , ,1,3,2,2,1,68,5,2,4,5,2,3,2, ,2, , , ,29210,2.43333333333333,.745612423982695
201031,2,1,21714,1,51,3,3,S,2, ,2,1,3,4,3,2,1,1,2,2,2,2,98,13, ,2,2, , ,2,4,2,1,2,18,3,2,1,1,1,1,3,1,4, , , ,22405,7.46666666666667,2.28790661605649
201033,2,2,21714,1,18,2,1,R, ,2,2,3,3,3,3,2,2,1,2,2,8,2,98,1, ,1,2, , ,1,2,3,2,1,58,6,2,1,3,1,1,2, ,2, , , ,46795,1.13333333333333,.347271539937145
201036,2,1,21714,1,18,2,2,R,1, ,4,1,3,4,3,2,3,1,2,2,2,2,4,1, ,1,3, , ,2,2,1,2,1,42,3,2,5,8,4,1,4,9,3, , , ,46580,6.23333333333333,1.9099934696543
201039,2,2,21714,1,42,1,4,S, ,1,2,2,3,1,1,2,2,2,1,2,2,1,98,1, ,2,2, , ,1,3,1,1,2,43,8,2,2,8,4,1,2, ,2, , , ,15235,5.3,1.62400514264724
201043,2,1,21714,1,25,1,4,S,1, ,2,2,2,4,2,1,1,1,1,1,1,2,7,2, ,1,5, , ,1,2,3,2,1,21,3,2,1,1,1,3,1, ,3, , , ,02767,2.3,.704756948695972
201045,2,2,21714,1,51,3,5,U, ,2,4,2,3,3,3,2,2,2,2,2,2,2,2,9, , ,6, , ,2,2,1,1,1,55,3,2,2,4,2,1,3,2,3, , , ,23260,5.23333333333333,1.60357740500388
201057,2,1,21714,1,51,3,5,U,1, ,2,2,4,2,3,2,2,2,2,2,1,2,7,12, , ,5, , ,1,2,1,1,1,35,2,2,1,3,1,3,3,9,5, , , ,23608,6.66666666666667,2.04277376433615
201081,2,1,21714,1,36,1,2,S,9, ,4,2,3,4,9,2,3,2,2,2,9,2,97,1, ,1,1, , ,2,3,1,2,2,54,8,2,1,9,4,1,3,1,8, , , ,34425,4.13333333333333,1.26651973388841
201083,2,1,21714,1,36,1,5,S,1, ,4,2,4,4,3,2,2,1,2,2,2,2,98,2, ,2,4, , ,1,3,1,1,1,43,6,1,1,5,2,1,3,2,4, , , ,10805,2.66666666666667,.81710950573446
201091,2,2,21714,1,29,2,3,U, ,2,3,2,3,4,1,2,2,1,2,2,1,1,6,12, , ,3, , ,2,1,1,2,1,28,8,2,1,4,2,1,2, ,5, , , ,65807,7.4,2.26747887841313
201098,2,2,21714,1,21,3,4,U, ,2,2,3,3,4,3,2,2,2,1,2,2,2,97,1, ,1,2, , ,2,2,1,2,2,62,3,2,1,4,2,1,2, ,2, , , ,40219,7.13333333333333,2.18576792783968
201101,2,1,21714,1,42,1,3,S,1, ,2,3,4,4,4,2,1,1,2,2,1,1,98,9, , ,6, , ,1,2,1,1,1,34,6,2,1,8,4,2,2, ,3, , , ,19520,4.16666666666667,1.27673360271009
201109,2,1,21714,1,36,1,5,U,2, ,1,1,4,2,4,2,1,1,2,2,1,2,98,13, ,1,1, , ,2,1,2,2,2,50,3,2,3,4,2,1,3,2,2, , , ,11365,7.46666666666667,2.28790661605649
201112,2,1,21814,1,42,1,4,S,2, ,1,1,1,5,1,2,2,2,2,2,2,2,97,99,9, ,5, , ,2,2,1,1,1,20,6,2,9,1,1,1,3,9,4, , , ,15201,4.03333333333333,1.23587812742337
201157,2,2,21814,1,51,3,3,S, ,2,1,1,2,1,1,2,2,1,2,2,2,2,98,98,1,1,3, , ,1,1,3,2,1,77,2,2,2,4,2,1,2, ,2, , , ,23692,1.7,.520907309905718
201158,2,2,21714,1,24,3,4,S, ,2,4,2,2,4,3,2,1,2,2,2,2,2,97,1, ,2,6, , ,1,1,1,2,1,21,3,2,1,99,3,3,1, ,3, , , ,21220,1.63333333333333,.500479572262357
201189,2,1,21714,1,12,3,3,U,2, ,1,3,4,2,1,2,2,2,2,2,2,2,7,11,1,1,2, , ,2,2,3,2,1,46,2,2,1,2,1,3,4,1,2, , ,UNDECIDED,32174,7.46666666666667,2.28790661605649
201193,2,2,21714,1,21,3,1,R, ,2,5,2,3,4,2,2,2,1,2,2,2,2,2,1, ,2,2, , ,1,2,3,1,1,50,3,2,1,1,1,1,1, ,3, , , ,42206,3.66666666666667,1.12352557038488
201210,2,1,21714,1,11,3,5,U,9, ,2,2,4,3,3,2,2,2,2,2,2,1,2,13, ,1,1, , ,1,4,3,2,2,55,7,2,2,5,2,1,2, ,4, , , ,20571,3.3,1.01117301334639
201235,2,2,21714,1,37,3,4,U, ,2,3,5,2,2,2,2,2,1,3,1,1,1,3,1, ,1,3, , ,1,2,1,1,2,50,6,2,2,3,1,1,2, ,4, , , ,28216,2.73333333333333,.837537243377821
201249,2,2,21714,1,1,3,2,R, ,1,2,2,3,4,3,2,2,2,2,2,2,2,98,2, ,2,2, , ,1,2,3,2,1,70,4,2,1,99,9,1,3,9,2, , , ,36526,1.96666666666667,.602618260479164
201270,2,1,21714,1,47,3,1,R,1, ,1,2,4,4,2,2,2,2,2,2,2,2,97,1, ,1,2, , ,1,2,1,2,1,49,4,2,1,99,4,1,2, ,1, , , ,37822,2.83333333333333,.868178849842864
201272,2,1,21714,1,44,1,4,S,1, ,2,8,3,3,2,2,8,1,2,2,1,2,97,2, ,2,4, , ,1,2,1,2,1,59,2,2,2,3,1,1,2, ,3, , , ,02911,2.16666666666667,.663901473409249
201319,2,2,21814,2,39,2,3,S, ,1,9,2,9,4,3,1,2,2,2,2,1,2,98,1, ,1,1, , ,2,2,1,1,1,34,3,1,1,2,1,1,3,9,2, , , ,44052,5.13333333333333,1.57293579853884
201323,2,1,21714,1,34,1,5,S,1, ,8,1,1,2,3,2,2,1,2,2,2,2,2,13, ,1,2, , ,1,2,3,1,1,52,2,1,1,4,2,1,2, ,2, , , ,07093,3.13333333333333,.96010366923799
201327,2,1,21714,1,45,3,2,S,1, ,4,2,4,3,4,2,2,2,2,2,1,2,7,1, ,2,5, , ,2,2,1,2,1,40,8,2,1,9,4,1,3,1,1, , , ,29732,4.4,1.34823068446186
201339,2,1,21714,1,17,2,1,R,1, ,2,8,2,4,8,2,1,3,2,2,1,2,98,1, ,2,2, , ,1,4,3,2,1,99,8,2,1,99,9,1,9,9,2, , , ,61041,1.43333333333333,.439196359332272
201344,2,2,21714,1,25,1,3,S, ,2,2,1,2,4,1,2,2,1,2,2,1,1,98,1, ,2,4, , ,2,2,1,2,1,25,6,2,1,99,3,1,3,2,4, , , ,01081,7.16666666666667,2.19598179666136
201355,2,2,21714,1,37,3,2,R, ,2,3,2,3,4,3,2,2,1,1,1,1,2,6,1, ,2,3, , ,2,1,1,2,2,65,8,2,1,5,2,1,2, ,3, , , ,27896,2.4,.735398555161014
201360,2,2,21714,1,36,1,3,S, ,1,2,1,3,1,2,2,2,2,2,2,2,2,98,2, ,2,4, , ,1,4,3,2,2,52,3,2,1,8,4,1,1, ,2, , , ,12582,6.33333333333333,1.94063507611934
201374,2,2,21714,1,39,2,5,U, ,2,4,2,2,4,4,2,2,1,2,2,2,2,98,12, , ,5, , ,2,1,3,2,1,99,8,2,1,2,1,1,2, ,4, , , ,44113,2.73333333333333,.837537243377821
201382,2,2,21714,1,50,1,1,R, ,1,3,2,3,4,2,2,2,2,2,2,1,2,98,1, ,2,4, , ,1,2,1,1,2,38,8,2,1,8,4,1,2, ,5, , , ,05655,4.13333333333333,1.26651973388841
201383,2,1,21714,1,39,2,2,U,1, ,2,2,3,5,3,2,1,1,1,1,1,1,7,12, , ,4, , ,1,2,3,2,1,59,3,2,2,2,1,1,2, ,4, , , ,44481,2.03333333333333,.623045998122526
201390,2,2,21714,1,54,3,2,R, ,2,1,2,3,4,3,2,2,2,2,2,2,2,5,1, ,1,2, , ,1,4,1,2,2,42,3,2,1,7,4,1,2, ,2, , , ,26431,7.46666666666667,2.28790661605649
